year_month_day_hour_minute_second,uu,vv,ww,ws,wd,std.u,std.v,std.w,std.ws,std.wd,std.uw,std.vw,u.star
2020-03-14 12:50:56,-0.16333333333333333,-0.031428571428571424,0.023809523809523805,0.21095238095238103,88.0952380952381,0.0958818717659044,0.0798301768935604,0.06224758553359242,0.04877548174080518,41.36653812189843,0.005968415013869075,0.004969235764343714,0.08812656457553114
2020-03-14 12:50:57,-0.22449999999999998,0.07050000000000001,-0.012,0.2555,106.6,0.051142216570945316,0.0877481443798401,0.05001052520798944,0.04547700402111863,22.439157503651607,0.002557649111013716,0.0043883307864622904,0.07126901979749378
2020-03-14 12:50:58,-0.22047619047619046,0.0009523809523809453,0.007619047619047623,0.27142857142857146,99.28571428571429,0.08890872794479687,0.14672780111160807,0.05058703014654665,0.07288934862417927,36.8824387170139,0.0044976285008345536,0.007422523698169418,0.09316037126165602
2020-03-14 12:50:59,-0.15150000000000002,0.06200000000000001,-0.031000000000000007,0.2015,109.05,0.03631369177770716,0.10491098984126346,0.05505021631010611,0.04727021984516813,30.62588344590414,0.001999076587381301,0.005775372684068899,0.07817650430736672
2020-03-14 12:51:00,-0.06250000000000001,0.25999999999999995,-0.165,0.32,165.45,0.047336977868091774,0.05281546822864041,0.02350811729908136,0.04013136324359631,12.180549637585502,0.0011128032283071196,0.0012415922223247835,0.04083255925409186
2020-03-14 12:51:01,-0.028000000000000004,0.22950000000000004,-0.14650000000000002,0.2905,168.75,0.04674679837052733,0.0766725779567005,0.06335156708899614,0.05031218331054304,28.28403864559061,0.0029614829331662375,0.004857327966310198,0.07542504922047968
2020-03-14 12:51:02,-0.03857142857142858,0.1933333333333333,-0.12523809523809526,0.24047619047619045,168.42857142857142,0.04840306956027834,0.031037611591959426,0.03340943693315523,0.02355338414669757,14.941791822172569,0.0016171192998452447,0.001036949127037336,0.04382950297356078
2020-03-14 12:51:03,-0.06600000000000003,0.227,-0.12500000000000003,0.2705000000000001,163.25,0.025214866124653738,0.03798891805167452,0.01905670209498071,0.02874113135523631,9.607425856021345,0.000480512192102347,0.0007239434942213963,0.029477099412833326
2020-03-14 12:51:04,-0.042380952380952394,0.2385714285714286,-0.10761904761904766,0.2671428571428572,170.57142857142858,0.032696293659184354,0.03511206548833525,0.01921061214661363,0.04076062525806703,7.59323006744447,0.0006281158161183731,0.0006745242717629064,0.030359347958058686
2020-03-14 12:51:05,-0.085,0.2535,-0.09100000000000003,0.286,160.9,0.04110320771193565,0.0451051403302387,0.030244616745881622,0.042475999415149596,9.925512050956572,0.0012431507642738596,0.0013641876825572778,0.04296105386544371
2020-03-14 12:51:06,-0.025714285714285717,0.49285714285714294,-0.08142857142857145,0.5004761904761905,176.42857142857142,0.03384840152376897,0.15748469313374097,0.04126568965687043,0.1586655662226745,4.749436056748514,0.0013967776326609905,0.006498714472564428,0.08152990561996712
2020-03-14 12:51:07,0.056999999999999995,0.556,-0.11299999999999999,0.5730000000000001,186.2,0.031805328914639774,0.0729383301152419,0.022028689427533745,0.06814072126663205,4.111601045565426,0.0007006297128011585,0.0016067358214715954,0.04186704764163353
2020-03-14 12:51:08,-0.010952380952380953,0.42428571428571427,-0.08714285714285716,0.4376190476190477,178.14285714285714,0.05448896786550117,0.06793904831328065,0.0405145476517827,0.07175686461271577,7.171371656006356,0.0022075958850833037,0.0027525198103051764,0.059400620990563036
2020-03-14 12:51:09,-0.028500000000000004,0.422,-0.045,0.43150000000000005,175.1,0.040167412819742065,0.08269156387952827,0.041612245161351494,0.07617673356637251,8.02561688070079,0.0016714562297523198,0.003440981628930488,0.06185027809666559
2020-03-14 12:51:10,0.014285714285714287,0.4304761904761905,-0.04809523809523811,0.43523809523809526,182.0952380952381,0.031236425623209288,0.043528862893049525,0.024417012024211236,0.044678747477861075,4.109802451514705,0.0007627001800352811,0.0010628447686598325,0.036168853773606055
2020-03-14 12:51:11,0.009000000000000001,0.41400000000000003,-0.05950000000000001,0.4215000000000001,181.3,0.03625930007743204,0.04417667877249739,0.028372521918222215,0.04522167621838006,5.42993651218096,0.001028767786186337,0.0012534037867469442,0.040268320139783105
2020-03-14 12:51:12,-0.027619047619047623,0.36904761904761907,-0.03333333333333334,0.3780952380952381,175.71428571428572,0.047424124863276275,0.06073753056428636,0.04328202090167848,0.05600170065444865,9.445331424269122,0.0020526119635761336,0.0026288430673997777,0.05775180400183887
2020-03-14 12:51:13,-0.061,0.34700000000000003,-1.3877787807814458e-18,0.36150000000000004,171.05,0.07283001116514942,0.05439620729812928,0.0506795920724662,0.06343459126077078,10.845687961970006,0.0036909952564829315,0.002756777596158501,0.06787394124008789
2020-03-14 12:51:14,,,,,,,,,,,,,
2020-03-14 12:51:15,-0.22800000000000004,0.19099999999999998,-0.0085,0.3360000000000001,125.55,0.042500773986760346,0.15610050743368079,0.0794239126128702,0.07929956527391294,25.840553603325056,0.0033755777591038005,0.012398113061237358,0.11335530593462724
2020-03-14 12:51:16,-0.2585,0.185,0.04000000000000002,0.39699999999999996,121.15,0.08969392398596464,0.2155165154252746,0.10814220657127939,0.09136969438841075,34.4097216985029,0.009699698855878819,0.02330643153064237,0.15888450104314242
2020-03-14 12:51:17,-0.12476190476190477,0.2419047619047619,0.018095238095238095,0.4561904761904762,156.0952380952381,0.2219824102855685,0.28601781496296774,0.13742703691846986,0.09324570716532694,69.96635245738109,0.030506384893565747,0.03930658081625585,0.22306024335005598
2020-03-14 12:51:18,-0.023,0.010999999999999992,0.023,0.30449999999999994,159.15,0.25565396020484615,0.1903155274800246,0.08584563870232738,0.11505033223493279,92.08764417947891,0.021946777500564403,0.016337758011493047,0.1654093462208663
2020-03-14 12:51:19,-0.022857142857142857,0.15666666666666665,-0.02190476190476191,0.21619047619047618,169.1904761904762,0.08124917581999569,0.1391521948563275,0.05036060440652471,0.08114654585847696,50.14241622381101,0.004091757601826976,0.0070077886374591515,0.09008273285386187
2020-03-14 12:51:20,0.10350000000000001,0.22249999999999998,-0.0045,0.277,209.25,0.10059167068165395,0.10696162617352177,0.058171705909497384,0.08144096990426483,25.49896798737261,0.005851589083838184,0.006222140261367706,0.09241988814451217
2020-03-14 12:51:21,0.18333333333333338,0.1380952380952381,0.03904761904761905,0.2542857142857143,231.8095238095238,0.08575157918856849,0.07061296252240432,0.05458065242416601,0.061690471595816844,23.295104738161278,0.004680377138514604,0.0038541015640760107,0.07786530003859557
2020-03-14 12:51:22,0.2505,0.07649999999999998,0.002,0.26799999999999996,255.45,0.055009568545653476,0.06853927034151566,0.03053901732124609,0.0733843522686869,10.500501241168894,0.0016799381666499857,0.002093121964145115,0.05180642886249732
2020-03-14 12:51:23,0.2580952380952381,0.2485714285714286,0.026666666666666665,0.39142857142857146,223.61904761904762,0.13840589032331857,0.06223228376700587,0.08150664594579593,0.0657484383301774,21.873445522999315,0.01128099989939539,0.005072344719395651,0.11121554782831125
2020-03-14 12:51:24,0.10049999999999999,0.418,-0.04300000000000001,0.4545,192.45,0.13713132391981053,0.03636076543690871,0.06258467947719441,0.04978638579497729,16.993729493706304,0.008582319953804665,0.00227562685041438,0.09422786383069219
2020-03-14 12:51:25,0.17047619047619045,0.4228571428571429,-0.04523809523809524,0.4995238095238096,200.9047619047619,0.16841841319986928,0.060839366954535054,0.10768560942015641,0.06224758553359241,19.503601620994942,0.018136239463003637,0.006551524307235632,0.13886432168525295
2020-03-14 12:51:26,0.009000000000000001,0.462,-0.08300000000000003,0.4710000000000001,181.45,0.03275105462343722,0.056063873347609886,0.03213458540182787,0.05963926647153837,4.135532804723879,0.0010524415617967728,0.0018015893260460312,0.04567789473099535
2020-03-14 12:51:27,0.194,0.418,-0.013000000000000015,0.5055,204.15,0.18793615937333616,0.07295276049031935,0.09995262035479346,0.07359025965295594,21.8156751949264,0.01878471158878103,0.007291819573123066,0.14195187753140798
2020-03-14 12:51:28,0.30500000000000005,0.3,0.06899999999999999,0.4600000000000001,221.55,0.18374753847259245,0.09119095061289914,0.10376593092654558,0.169364135891622,17.273268060030933,0.019066734385069804,0.009462513882424122,0.14589607559151427
