dtm,tt.ac,ww,uu,vv,ws,wd,sig.uu,sig.vv,sig.ww,sig.uu.ww,sig.vv.ww,sig.tt.ww,tt,rh,ws.10,wd.10,pp,sh,tv,theta,rho,H,u.star,L 
"2020-02-25 09:29:21",9.461,-0.095,-0.845225991725708,1.40904653474342,1.64311262978566,149.042281352392,0.0408231394213211,0.0315007696189687,0.0446624768917406,0.000667469967775924,-0.000158393227492104,0.000880000000000012,281.943499999997,62.1805010649914,8.49734999999971,267.755388000068,920,4.76664431413838,1101.73737252179,288.737551460759,3.43763615957999,0.883520000000012,0.0261917209834551,-1.50290675714861
"2020-02-25 09:29:23",9.46575,-0.1365,-1.00454239437929,1.41033856295322,1.73151964593481,144.538854801686,0.0879094584208636,0.0744714344404161,0.048280696360198,0.00249194944936345,0.00167755093906933,-0.000197625000000006,281.943833333356,62.181501061735,8.49738333333561,267.747471332792,920,4.76682876207175,1101.7703974869,288.737892826522,3.43773920393256,-0.198415500000006,0.0548087177478881,61.3239553048263
"2020-02-25 09:29:24",9.4765,-0.0645,-0.981715910283483,1.29738792088216,1.62695468460393,142.885699404882,0.0512318654590418,0.0369919679595552,0.0407140218959926,0.00127829416737865,-0.000654850716233611,0.00022925,281.944000000009,62.1820010600283,8.49740000000094,267.743512999776,920,4.76692098813773,1101.78691035853,288.738063509376,3.43779072732283,0.230167,0.0378981250920884,-17.4770127490285
"2020-02-25 09:29:25",9.5515,0.0735,-0.825800727272289,1.28742198127948,1.52951044424189,147.322365543579,0.0484797449858176,0.0639080718465221,0.0230045762037858,0.000240061028203609,-0.000367851487562911,-0.00014525,281.944166666663,62.1825010583215,8.49741666666627,267.73955466676,920,4.76701321561294,1101.80342349129,288.738234192231,3.43784225152785,-0.145831,0.0209583856493193,4.66531497891819
"2020-02-25 09:29:27",9.55525,-0.00775,-1.1454578190807,0.969650667838753,1.50076514916001,130.248515248293,0.102472406168203,0.169049796612906,0.098070814289393,0.00475089175660877,0.00914338886186354,0.0023506875,281.944500000022,62.1835010550652,8.49745000000217,267.731637999484,920,4.76719767482005,1101.83645054535,288.738575557993,3.43794530239833,2.36009025,0.1015086481363,-32.7520415895619
"2020-02-25 09:29:28",9.487,-0.076,-1.18359871628523,0.985855782983197,1.54039525643046,129.791955955486,0.0663604736536102,0.0631533399223603,0.0822959997748819,0.00148725580406411,-0.000757010860484271,0.00126200000000002,281.944666666675,62.1840010533585,8.4974666666675,267.727679666468,920,4.76728990652302,1101.85296446148,288.738746240848,3.43799682904764,1.26704800000002,0.0408513220049557,-3.97633889150643
"2020-02-25 09:29:29",9.4375,-0.2105,-1.27354000296991,1.00922599798295,1.62494346183776,128.395319764227,0.0515325235652473,0.0454327136364899,0.0795695657237972,0.000894068524682493,-0.000431005919617189,0.000718749999999985,281.944833333328,62.1845010516517,8.49748333333283,267.723721333452,920,4.76738213963526,1101.86947863874,288.738916923702,3.43804835651172,0.721624999999985,0.0315045147169386,-3.20232334501249
"2020-02-25 09:29:30",9.4185,-0.229,-1.21712507627613,0.989328917952837,1.56849136408139,129.105618632213,0.049739437708365,0.0566571379972113,0.0421650890766533,0.0105122814584908,0.00367958603511411,0.00195049999999997,281.944999999982,62.185001049945,8.49749999999817,267.719763000435,920,4.76747437415681,1101.88599307713,288.739087606557,3.43809988479059,1.95830199999997,0.105535100852266,-44.3577742932315
"2020-02-25 09:29:31",9.4545,-0.1775,-1.00987321925096,1.08612392348786,1.48307420452685,137.083455968315,0.0876515334918318,0.0742843194458178,0.0651213442251019,0.0044351831197369,0.00352396867308521,0.000188750000000001,281.945166666687,62.1855010483954,8.49751666666874,267.715804666175,920,4.76756661011668,1101.90250778185,288.739258289465,3.43815141390047,0.189505000000001,0.0752644232150205,-166.267521402979
"2020-02-25 09:29:32",9.4705,-0.064,-0.85338358448438,1.04282547421552,1.34749712873172,140.705237498621,0.0516344470474849,0.111183479196689,0.0254227415805944,0.000183096421254828,-5.23504228340272e-05,-4.3000000000001e-05,281.945333333341,62.1860010466887,8.49753333333407,267.711846333159,920,4.76765884745691,1101.91902274253,288.739428972319,3.43820294380898,-0.043172000000001,0.0137997595748117,4.49853942313226
"2020-02-25 09:29:33",9.559,0.0995,-0.882300663280904,0.956958449926751,1.30162357665806,137.324430015707,0.0392529036511571,0.0565435441433144,0.075774943782646,-0.00170191116301725,0.00110703117031227,0.0020895,281.945499999994,62.1865010449819,8.4975499999994,267.707888000143,920,4.76775108620648,1101.93553796435,288.739599655174,3.4382544745323,2.097858,0.0450585813076719,-3.22267009076245
"2020-02-25 09:29:34",9.6065,0.095,-0.733567338912696,0.987362189903621,1.23004273696922,143.389250162562,0.0508811335316564,0.0540995181151648,0.0333245602490036,0.00443839496566358,-0.000642655301691739,0.011629,281.945666666647,62.1870010432752,8.49756666666473,267.703929667127,920,4.76784332636545,1101.95205344733,288.739770338028,3.43830600607047,11.675516,0.0669677542711213,-1.9009941276882
"2020-02-25 09:29:35",9.5275,-0.0485,-0.770159316219737,0.996456815958026,1.25939332951595,142.299641146935,0.0670083627781877,0.0695309618472794,0.0777495980697007,0.00337968586808556,-0.00225189979298173,0.000628750000000003,281.945833333353,62.1875010417256,8.4975833333353,267.699971332867,920,4.7679355679628,1101.96856919665,288.739941020937,3.43835753843968,0.631265000000003,0.0637275294207893,-30.2990802152969
"2020-02-25 09:29:36",9.506,-0.331,-0.878435297937816,1.02602479649133,1.35069443460694,139.431380535871,0.0473612518469091,0.0655632322679598,0.0778595226234909,-0.000198179069937933,0.00300898961412559,-0.000504000000000005,281.946000000006,62.1880010400189,8.49760000000063,267.696012999851,920,4.76802781094056,1101.98508520193,288.740111703791,3.43840907160755,-0.506016000000005,0.054913648756007,24.1844837560341
"2020-02-25 09:29:37",9.451,-0.3755,-0.927746483173407,0.999192237850521,1.36348768429398,137.123402198668,0.0491914381751148,0.0613233626673806,0.0347131099154196,-0.00065382393204643,-0.00102987280801563,-0.000659499999999999,281.94616666666,62.1885010383121,8.49761666666596,267.692054666835,920,4.76812005532775,1102.00160146837,288.740282386646,3.43846060559029,-0.662137999999999,0.0349268774914922,4.75544532411805
"2020-02-25 09:29:38",9.422,-0.2705,-0.87346246984429,0.963426285935132,1.30043334879464,137.803888655817,0.0379553002378464,0.0405817014430552,0.0230502882731146,-4.71466782599748e-05,0.00102703877347952,-9.000000000009e-06,281.946333333313,62.1890010366054,8.49763333333129,267.688096333819,920,4.76821230112441,1102.01811799598,288.7404530695,3.43851214038792,-0.00903600000000903,0.0320643158159331,269.618935414819
"2020-02-25 09:29:39",9.42,-0.2355,-0.885956435438291,0.995229244822674,1.33244138904675,138.324415782667,0.056801568102297,0.03865975090768,0.0218788530441227,-0.000143240341125565,-0.000203589856272374,-0.000109999999999998,281.946500000019,62.1895010350558,8.49765000000186,267.684137999558,920,4.76830454835952,1102.03463478994,288.740623752408,3.43856367601664,-0.110439999999998,0.0157775462011736,2.62816677095502
"2020-02-25 09:29:40",9.432,-0.219333333333333,-0.901310640280318,1.02443400110132,1.36448741031017,138.658252518599,0.0460098240309733,0.0370086397947946,0.0323963548801992,0.000401065637508604,0.000356434534248927,0.00016533333333333,281.946666666672,62.190001033349,8.49766666666719,267.680179666542,920,4.76839679697511,1102.05115183988,288.740794435263,3.43861521244406,0.165994666666663,0.0231638168868607,-5.53346831798811
"2020-02-25 09:29:41",9.428,-0.2428,-0.838346771615342,1.02045467771549,1.32066387046413,140.595445740555,0.0528308615460333,0.0433431717550821,0.0668031935364371,-0.00118629269341005,-0.00114752277133863,0.000254400000000004,281.946833333325,62.1905010316423,8.49768333333252,267.676221333526,920,4.76848904700021,1102.067669151,288.740965118117,3.43866674968639,0.255417600000004,0.0406261545495725,-19.4011636444326
"2020-02-25 09:29:42",9.409,-0.1225,-0.700671766650678,1.39553475128557,1.56155632835548,153.339632944416,0.0782596926702132,0.158657137285154,0.103205212026688,-0.00488498320201482,0.0166868499822159,-0.00163250000000002,281.946999999979,62.1910010299356,8.49769999999785,267.67226300051,920,4.76858129843484,1102.0841867233,288.741135800972,3.43871828774366,-1.63903000000002,0.13186045598361,103.375714278479
"2020-02-25 09:29:43",9.389,-0.0635,-0.783647050447858,1.47183267952528,1.66745138945464,151.967848530718,0.0335466229770039,0.04948957028126,0.0230045762037858,-0.000300523554649627,-0.000267062804049654,0.0001065,281.947166666684,62.191501028386,8.49771666666842,267.66830466625,920,4.768673551308,1102.10070456197,288.74130648388,3.43876982663206,0.106926,0.0200509595348272,-5.57165381086774
"2020-02-25 09:29:44",9.388,-0.075,-0.753491951951877,1.49775935158798,1.67661360990703,153.293971136378,0.0397818119694373,0.0315117378150177,0.053360738572968,0.000599758602180181,0.00016143031009046,-7.99999999999943e-05,281.947333333337,62.1920010266792,8.49773333333375,267.664346333234,920,4.76876580556172,1102.11722265663,288.741477166734,3.4388213663192,-0.0803199999999943,0.0249219573349628,14.2424585642165
"2020-02-25 09:29:45",9.486,-0.0215,-0.709120167139477,1.59815507545678,1.74841386881144,156.07257681419,0.134514487642904,0.107014525975561,0.0929784921366227,0.0102248310727961,-0.000297993405404632,0.00705400000000001,281.947499999991,62.1925010249725,8.49774999999908,267.660388000218,920,4.76885806122502,1102.13374101248,288.741647849589,3.43887290682132,7.08221600000001,0.101139371782426,-10.7957809403838
"2020-02-25 09:29:46",9.427,0.0855,-0.758683706027803,1.68992840025276,1.8524197590646,155.822576187577,0.185199843423568,0.170099052638703,0.102211081899948,-0.00139489441686064,0.00969188692469072,-0.00424350000000002,281.947666666644,62.1930010232658,8.49776666666441,267.656429667202,920,4.76895031829791,1102.15025962952,288.741818532443,3.43892444813839,-4.26047400000002,0.0989532807104227,16.8072014794138
"2020-02-25 09:29:47",9.407,0.0835,-0.625025641528838,1.73965280812319,1.84852615490813,160.237559216755,0.0459239730224935,0.0664315547034975,0.0345306881056928,-1.32376756963451e-05,0.000649627537934833,-5.94999999999987e-05,281.94783333335,62.1935010217162,8.49778333333498,267.652471332941,920,4.7690425768094,1102.16677851295,288.741989215351,3.43897599028664,-0.0597379999999987,0.0254904373871774,20.4901045363275
"2020-02-25 09:29:48",9.4,-0.025,-0.741509770982729,1.65755314261469,1.81585218590465,155.898547803723,0.0735339556652112,0.0807462460676373,0.0344123600805843,0.000457018235392817,-0.00028427435530308,0.000215000000000001,281.948000000003,62.1940010200094,8.49780000000031,267.648512999925,920,4.76913483670152,1102.18329765239,288.742159898206,3.43902753323369,0.215860000000001,0.0231995050553785,-4.27491252956467
"2020-02-25 09:29:50",9.39358974358974,0.0241025641025641,-0.642227118031144,1.69587645822265,1.81340911894927,159.25836146447,0.0568415401913985,0.0447715895826119,0.056275541509609,-0.000749510955704008,-0.000552062578251562,-6.60092044707419e-05,281.948333333362,62.1950010167531,8.49783333333621,267.640596332649,920,4.76931936074374,1102.21633672006,288.742501263969,3.439130621589,-0.0662732412886249,0.0305103453859112,31.6713751562972
"2020-02-25 09:29:51",9.39476190476191,0.0533333333333333,-0.58274723836404,1.77913220478169,1.87213935002507,161.864009896354,0.0502215167347376,0.0533082174619349,0.0249666444147653,-0.000233329409405367,-0.000860659808929725,-1.11111111111095e-05,281.948500000015,62.1955010150464,8.49785000000155,267.636637999633,920,4.76941162486485,1102.23285664312,288.742671946823,3.43918216698109,-0.0111555555555539,0.0298618065764048,176.40912579044
"2020-02-25 09:29:52",9.3975,0.0425,-0.490451006102783,1.68290335773184,1.75291354631435,163.752215142221,0.0457921951701558,0.0459636042066272,0.0430269193583933,-0.000555857898552924,-0.00128981886553513,0.000106250000000003,281.948666666669,62.1960010133396,8.49786666666687,267.632679666617,920,4.76950389039568,1102.24937682739,288.742842629678,3.43923371318821,0.106675000000003,0.0374766140881353,-36.4655410770486
"2020-02-25 09:29:54",9.413,-0.1245,-0.509249762346234,1.53498087904687,1.61725125428587,161.646068744019,0.0443540315740626,0.132075279221269,0.130284698119551,0.0022358111387061,0.0145388289190082,-0.00108649999999998,281.949000000028,62.1970010100833,8.49790000000278,267.624762999341,920,4.76968842571549,1102.28241798476,288.74318399544,3.4393368080638,-1.09084599999998,0.121283709522903,120.867282664678
"2020-02-25 09:29:55",9.434,-0.291,-0.565494839255658,1.39499915391123,1.5052597957289,157.933700457085,0.111683096869383,0.100386038776437,0.116975031073887,-0.00701426135030394,0.00715120735003365,-0.000826,281.949166666681,62.1975010083766,8.49791666666811,267.620804666325,920,4.76978069547551,1102.29893895269,288.743354678295,3.43938835671609,-0.829304,0.100084799288604,89.341996104053
"2020-02-25 09:29:56",9.409,-0.305,-0.597109800067348,1.63217563359654,1.73796933581773,159.905624139524,0.0450038366873905,0.0658028131418856,0.0490434823181912,0.000884055698957055,-0.00152111178151968,7.99999999999983e-05,281.949333333334,62.1980010066698,8.49793333333344,267.616846333308,920,4.76987296664532,1102.31546018184,288.743525361149,3.43943990618347,0.0803199999999983,0.0419446846126306,-67.9004105836015
"2020-02-25 09:29:58",9.40275,-0.2265,-0.653407473610102,1.51520719496864,1.65008914009343,156.672696102222,0.0679370225722759,0.0419801746327787,0.0601941303893771,-0.00164106131098637,-0.000451732726577988,-0.000204624999999996,281.949666666693,62.1990010034135,8.49796666666934,267.608929666032,920,4.7700575132433,1102.34850342903,288.743866726912,3.43954300757969,-0.205443499999996,0.0412565156078458,25.2610295540957
"2020-02-25 09:29:59",9.391,-0.2105,-0.680530031499809,1.53615342463476,1.68014537102902,156.106218885997,0.0315391432025683,0.03757869684167,0.0344085362725742,-0.000260452211563279,6.22005661875614e-05,-1.45000000000034e-05,281.949833333347,62.1995010017067,8.49798333333467,267.604971333016,920,4.77014978864253,1102.36502544189,288.744037409766,3.43959455949238,-0.0145580000000034,0.0163638785292746,22.2445229648268
"2020-02-25 09:30:00",9.388,-0.208,-0.650707478320094,1.50780252870456,1.64222065749691,156.656897176719,0.0291312543914898,0.0435299486394487,0.0404709122314052,-0.000432244153853127,0.000271438590086415,-0.000295999999999997,281.95,62.200001,8.498,267.601013,920,4.77024206545159,1102.38154771599,288.744208092621,3.43964611222017,-0.297183999999997,0.0225921588033779,2.86757047273385
