"","date","ch4.corr","ch4.raw","lon","lat","alt"
"222",2020-03-13 13:57:21,2010.45821367632,2010.45821367632,8.604316609,47.390323935,6.514427419
"223",2020-03-13 13:57:23,2012.54320239462,2012.54320239462,8.6043153625,47.39032278,4.805827419
"224",2020-03-13 13:57:25,2014.62819111292,2014.62819111292,8.604317103,47.390323165,3.085077419
"225",2020-03-13 13:57:27,2025.15192356535,2025.15192356535,8.604320161,47.39032384,1.611627419
"226",2020-03-13 13:57:29,2035.68205144895,2035.68205144895,8.6043228725,47.39032302,1.305527419
"227",2020-03-13 13:57:31,2045.70692161986,2045.70692161986,8.6043230805,47.39032138,1.243777419
"228",2020-03-13 13:57:33,2060.50576849081,2060.50576849081,8.6043021125,47.39031179,1.221577419
"229",2020-03-13 13:57:35,2075.30385259861,2075.30385259861,8.604266502,47.390296755,1.219177419
"230",2020-03-13 13:57:37,2090.10241947069,2090.10241947069,8.604240609,47.39028507,1.396727419
"231",2020-03-13 13:57:39,2109.15042228802,2109.15042228802,8.604223131,47.390275215,1.455827419
"232",2020-03-13 13:57:41,2155.8553755659,2155.8553755659,8.604206209,47.39026425,1.484727419
"233",2020-03-13 13:57:43,2179.20558175128,2179.20558175128,8.6041878475,47.39025251,1.519027419
"234",2020-03-13 13:57:45,2202.55578793665,2202.55578793665,8.6041663825,47.39023824,1.547827419
"235",2020-03-13 13:57:47,2242.67122633506,2242.67122633506,8.6041445905,47.390221705,1.589227419
"236",2020-03-13 13:57:49,2338.85332679,2338.85332679,8.604123613,47.390205335,1.632527419
"237",2020-03-13 13:57:51,2386.93984995863,2386.93984995863,8.6041034435,47.390189505,1.676977419
"238",2020-03-13 13:57:53,2435.02637312726,2435.02637312726,8.6040860255,47.39017382,1.670777419
"239",2020-03-13 13:57:55,2507.86271417537,2507.86271417537,8.604067955,47.39016017,1.690277419
"240",2020-03-13 13:57:57,2602.10031141527,2602.10031141527,8.604051696,47.390147435,1.747227419
"241",2020-03-13 13:57:59,2696.33936843387,2696.33936843387,8.604036731,47.390135785,1.761027419
"242",2020-03-13 13:58:01,2790.5775190444,2790.5775190444,8.6040211745,47.39012445,1.698877419
"243",2020-03-13 13:58:03,2869.67909478821,2869.67909478821,8.604004479,47.39011362,1.674327419
