"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed","lon.rtc","lat.rtc","alt.rtc","alt.p.sm.10","alt.p.sm.20"
"70",2020-03-13 13:29:13,416.444514876081,1991.47244913512,147.924542702154,0.0112773757023206,79.994046939,129.87,18.2175168539326,17.6795393258427,0,0,0,3.57853794615971,973.15,400.543370786517,0,0,0,0,1.23019095097829,1.12283679607982
"71",2020-03-13 13:29:15,416.442699278323,1991.48496601591,147.900764384898,0.0112769595188359,79.994046939,129.87,18.320393258427,17.7255842696629,0,0,0,0.814336566319302,973.15,399.998651685393,0,0,0,0,1.0851449030839,1.02418581582737
"72",2020-03-13 13:29:17,416.440883680564,1991.4974828967,147.876986067643,0.0112765433353513,79.994046939,129.87,18.4232696629213,17.7716292134831,0,0,0,0.822819690387417,973.15,399.45393258427,0,0,0,0,0.810079490988448,0.883656154025949
"73",2020-03-13 13:29:19,416.439068082806,1991.50999977749,147.853207750387,0.0112761271518666,79.994046939,129.87,18.5261460674157,17.8176741573034,0,0,0,0.831302823762548,973.15,398.909213483146,0,0,0,0,0.618732639409803,0.818647692741911
"74",2020-03-13 13:29:21,416.437252485048,1991.52251665828,147.829429433132,0.0112757109683819,79.994046939,129.87,18.6290224719101,17.8637191011236,0,0,0,0.839785966449616,973.15,398.364494382022,0,0,0,0,0.473537882325207,0.693849201731378
"75",2020-03-13 13:29:23,416.435436887289,1991.53503353907,147.805651115876,0.0112752947848972,79.994046939,129.87,18.7318988764045,17.9097640449438,0,0,0,0.84826911844862,973.15,397.819775280899,0,0,0,0,0.455819796254111,0.606373577363357
"76",2020-03-13 13:29:25,416.433621289531,1991.54755041987,147.78187279862,0.0112748786014125,79.994046939,129.87,18.8347752808989,17.955808988764,0,0,0,0.85675227975464,973.15,397.275056179775,0,0,0,0,0.6221212586326,0.610195259614502
"77",2020-03-13 13:29:27,416.431805691773,1991.56006730066,147.758094481365,0.0112744624179278,79.994046939,129.87,18.9376516853933,18.0018539325843,0,0,0,-0.0877107189976274,973.15,396.730337078652,0,0,0,0,0.56881372847676,0.709251035100276
"78",2020-03-13 13:29:29,416.429990094014,1991.57258418145,147.734316164109,0.0112740462344432,79.994046939,129.87,19.0405280898876,18.0478988764045,0,0,0,1.91339674300591,973.15,396.185617977528,0,0,0,0,0.535420510346686,0.647419433501054
"79",2020-03-13 13:29:31,416.428174496256,1991.58510106224,147.710537846854,0.0112736300509585,79.994046939,129.87,19.143404494382,18.0939438202247,0,0,0,-0.0707461719696395,973.15,395.640898876404,0,0,0,0,0.693503193242876,0.56002793399643
"80",2020-03-13 13:29:33,416.426358898497,1991.59761794303,147.686759529598,0.0112732138674738,79.994046939,129.87,19.2462808988764,18.1399887640449,0,0,0,-0.06226388449512,973.15,395.096179775281,0,0,0,0,0.681423644495147,0.547461448065877
"81",2020-03-13 13:29:35,416.424543300739,1991.61013482382,147.662981212343,0.0112727976839891,79.994046939,129.87,19.3491573033708,18.1860337078652,0,0,0,-0.0537815877135834,973.15,394.551460674157,0,0,0,0,0.60802571791941,0.626330360133339
"82",2020-03-13 13:29:37,416.422727702981,1991.62265170461,147.639202895087,0.0112723815005044,79.994046939,129.87,19.4520337078652,18.2320786516854,0,0,0,-1.08478243165855,973.15,394.006741573034,0,0,0,0,0.656565061620755,0.596725292962963
"83",2020-03-13 13:29:39,416.420912105222,1991.6351685854,147.615424577831,0.0112719653170197,79.994046939,129.87,19.5549101123596,18.2781235955056,0,0,0,1.95581775282755,973.15,393.46202247191,0,0,0,0,0.678106030050805,0.60177316005758
"84",2020-03-13 13:29:41,416.419096507464,1991.64768546619,147.591646260576,0.0112715491335351,79.994046939,129.87,19.6577865168539,18.3241685393258,0,0,0,3.00408988861504,973.15,392.917303370786,0,0,0,0,0.700657461723375,0.65559547424005
"85",2020-03-13 13:29:43,416.417280909706,1991.66020234698,147.56786794332,0.0112711329500504,79.994046939,129.87,19.7606629213483,18.3702134831461,0,0,0,-2.09872080853426,973.15,392.372584269663,0,0,0,0,0.869696523019478,0.709417838773926
"86",2020-03-13 13:29:45,416.415465311947,1991.67271922777,147.544089626065,0.0112707167665657,79.994046939,129.87,19.8635393258427,18.4162584269663,0,0,0,3.02106036501962,973.15,391.827865168539,0,0,0,0,0.804046283205441,0.765421834597516
